CustomerKey,CustomerAlternateKey,FirstName,MiddleInitial,LastName,MaritalStatus,Gender,DateOfBirth,PhoneNumber,StreetAddress,City,StateProvinceCode,StateProvinceName,CountryCode,CountryName,PostCode 
22157,AW00022157,Maria,L,Richardson,S,F,1977-11-22,880-555-0163,2868 Filling Ave.,Beaverton,OR,Oregon,US,United States,97005
22158,AW00022158,Amber,,Phillips,S,F,1977-02-16,702-555-0117,9445 Shady Ln.,Beaverton,OR,Oregon,US,United States,97005
22159,AW00022159,David,,Davis,S,M,1977-05-17,232-555-0155,3923 Dew Drop Circle,Olympia,WA,Washington,US,United States,98501
22160,AW00022160,Alex,E,Richardson,S,M,1977-12-11,812-555-0128,2309 Mt. Olivet Ct.,Portland,OR,Oregon,US,United States,97205
22161,AW00022161,Rachel,K,Clark,S,F,1977-10-04,508-555-0132,6308 Broadway Street,Berkeley,CA,California,US,United States,94704
22162,AW00022162,Brad,S,Yuan,M,M,1977-04-11,658-555-0190,9001 Esperanza,Burbank,CA,California,US,United States,91502
22163,AW00022163,Morgan,D,Scott,S,F,1977-07-01,632-555-0118,6710 Santa Monica Drive,Lakewood,CA,California,US,United States,90712
22164,AW00022164,Destiny,,Morris,S,F,1977-08-24,385-555-0163,8166 Starflower Dr,Spring Valley,CA,California,US,United States,91977
22165,AW00022165,Aaron,L,Perez,M,M,1976-11-01,143-555-0143,749 Ida Dr.,Glendale,CA,California,US,United States,91203
22166,AW00022166,Katherine,,Gray,S,F,1976-08-28,649-555-0191,4524 Ferndale Lane,Yakima,WA,Washington,US,United States,98901
22167,AW00022167,Colleen,,Yang,M,F,1949-03-22,1 (11) 500 555-0158,6221 Stephine Way,Lane Cove,NSW,New South Wales,AU,Australia,1597
22168,AW00022168,Erica,J,Wang,M,F,1949-05-02,1 (11) 500 555-0132,5648 Roland Ct.,Wollongong,NSW,New South Wales,AU,Australia,2500
22169,AW00022169,Jenny,B,Li,M,F,1950-12-13,1 (11) 500 555-0196,251 Steven Circle,Melbourne,VIC,Victoria,AU,Australia,3000
22170,AW00022170,Cynthia,,Martinez,M,F,1950-09-18,1 (11) 500 555-0135,6409 Buckthorn Court,Warrnambool,VIC,Victoria,AU,Australia,3280
22171,AW00022171,Meredith,,Gonzalez,M,F,1951-05-10,1 (11) 500 555-0176,8668 Via Neruda,Cranbourne,VIC,Victoria,AU,Australia,3977
22172,AW00022172,Cesar,C,Sara,M,M,1951-09-09,1 (11) 500 555-0141,8049 Jefferson Street,Rhodes,NSW,New South Wales,AU,Australia,2138
22173,AW00022173,Bianca,D,Cai,M,F,1952-04-20,1 (11) 500 555-0111,6963 Grand View Avenue,Rhodes,NSW,New South Wales,AU,Australia,2138
22174,AW00022174,Micah,,Lu,M,M,1952-05-02,1 (11) 500 555-0182,5710 Ida Drive,Perth,SA,South Australia,AU,Australia,6006
22175,AW00022175,Joy,,Dominguez,M,F,1952-11-05,1 (11) 500 555-0189,2625 Fremont St.,Warrnambool,VIC,Victoria,AU,Australia,3280
22176,AW00022176,Alejandro,M,Yang,M,M,1953-09-10,1 (11) 500 555-0126,3192 Oakleaf Ct,Wollongong,NSW,New South Wales,AU,Australia,2500
22177,AW00022177,Meghan,L,Suarez,M,F,1953-03-25,1 (11) 500 555-0185,5236 Clayton Road,Port Macquarie,NSW,New South Wales,AU,Australia,2444
22178,AW00022178,Jessica,,Bell,M,F,1953-06-26,1 (11) 500 555-0117,261 La Orinda Pl,Port Macquarie,NSW,New South Wales,AU,Australia,2444
22179,AW00022179,Abby,C,Mehta,M,F,1954-02-08,1 (11) 500 555-0118,6289 Via Del Verdes,Springwood,NSW,New South Wales,AU,Australia,2777
22180,AW00022180,Joe,,Srini,S,M,1954-10-14,1 (11) 500 555-0187,3337 East 26th Street,North Ryde,NSW,New South Wales,AU,Australia,2113
22181,AW00022181,Gary,,Romero,S,M,1954-10-21,1 (11) 500 555-0117,8826 Fine Drive,North Ryde,NSW,New South Wales,AU,Australia,2113
22182,AW00022182,Madeline,H,Parker,S,F,1975-11-04,184-555-0138,9379 Terrapin Court,Sooke,BC,British Columbia,CA,Canada,V0
22183,AW00022183,Benjamin,C,Jones,M,M,1975-10-26,844-555-0132,5497 Brandywine Way,Bremerton,WA,Washington,US,United States,98312
22184,AW00022184,Jeremy,,Carter,M,M,1975-07-27,809-555-0156,5985 Bouncing Road,Lakewood,CA,California,US,United States,90712
22185,AW00022185,Connor,,Henderson,M,M,1975-06-02,205-555-0110,1515 Palm Dr,Palo Alto,CA,California,US,United States,94303
22186,AW00022186,Jonathan,,Foster,S,M,1975-10-04,222-555-0131,1135 Glenellen Court,San Carlos,CA,California,US,United States,94070
22187,AW00022187,Hannah,A,Russell,S,F,1974-06-24,718-555-0129,6318 Merriewood Dr.,Corvallis,OR,Oregon,US,United States,97330
22188,AW00022188,Sarah,J,Barnes,M,F,1973-06-08,271-555-0194,1011 Green St.,Bellingham,WA,Washington,US,United States,98225
22189,AW00022189,Linda,,Hernandez,M,F,1973-03-03,591-555-0144,582 Ofarrell Dr,Burien,WA,Washington,US,United States,98168
22190,AW00022190,Carlos,,Richardson,S,M,1976-02-18,599-555-0118,4150 Grant St.,Lemon Grove,CA,California,US,United States,91945
22191,AW00022191,Jack,,Adams,S,M,1976-02-09,505-555-0120,490 Sepulveda Ct.,Seattle,WA,Washington,US,United States,98104
22192,AW00022192,Henry,,Zimmerman,S,M,1976-09-11,639-555-0142,6855 Leewood Place,Marysville,WA,Washington,US,United States,98270
22193,AW00022193,Toni,,Garcia,S,F,1955-11-21,1 (11) 500 555-0188,9618 San Rafael,Seaford,VIC,Victoria,AU,Australia,3198
22194,AW00022194,Bruce,,Sai,S,M,1955-04-22,1 (11) 500 555-0165,3648 El Dorado,Lavender Bay,NSW,New South Wales,AU,Australia,2060
22195,AW00022195,Philip,F,Romero,M,M,1956-04-24,1 (11) 500 555-0149,1960 Via Catanzaro,Brisbane,QLD,Queensland,AU,Australia,4000
22196,AW00022196,Francis,,Romero,S,M,1956-01-25,1 (11) 500 555-0141,1240 Dayton Court,Townsville,QLD,Queensland,AU,Australia,4810
22197,AW00022197,Larry,,Dominguez,S,M,1956-12-14,1 (11) 500 555-0123,6730 East Cypress Road,Cloverdale,SA,South Australia,AU,Australia,6105
22198,AW00022198,Frank,G,Hernandez,M,M,1956-11-14,1 (11) 500 555-0113,9510 Lakespring Place,Coffs Harbour,NSW,New South Wales,AU,Australia,2450
22199,AW00022199,David,J,Lee,S,M,1956-06-08,1 (11) 500 555-0180,1574 Hudson Ave.,Geelong,VIC,Victoria,AU,Australia,3220
22200,AW00022200,Martha,,Ye,S,F,1957-03-28,1 (11) 500 555-0159,6584 Oak Leaf Ct,Matraville,NSW,New South Wales,AU,Australia,2036
22201,AW00022201,Lindsey,R,Luo,M,F,1957-01-05,1 (11) 500 555-0144,8812 Dianda Dr.,Townsville,QLD,Queensland,AU,Australia,4810
22202,AW00022202,Roberto,A,Diaz,M,M,1957-07-06,1 (11) 500 555-0154,6161 Stimel Drive,St. Leonards,NSW,New South Wales,AU,Australia,2065
22203,AW00022203,Alisha,,Zheng,M,F,1958-06-16,1 (11) 500 555-0111,8788 Green Leaf Drive,Seaford,VIC,Victoria,AU,Australia,3198
22204,AW00022204,Dustin,,Xie,M,M,1958-06-24,1 (11) 500 555-0188,3947 Vista Valley Rd,Hobart,TAS,Tasmania,AU,Australia,7001
22205,AW00022205,Bobby,D,Saunders,M,M,1958-08-10,1 (11) 500 555-0150,2708 Stephanie Way,Coffs Harbour,NSW,New South Wales,AU,Australia,2450
22206,AW00022206,Cynthia,E,Rodriguez,S,F,1958-09-03,1 (11) 500 555-0198,275 South Ranchford Ct,Caloundra,QLD,Queensland,AU,Australia,4551
22207,AW00022207,Nancy,L,Sanchez,S,F,1958-01-01,1 (11) 500 555-0181,7267 St. Raphael Drive,Lane Cove,NSW,New South Wales,AU,Australia,1597
22208,AW00022208,Candice,,Liang,M,F,1959-10-11,1 (11) 500 555-0142,4823 Kirkwood Ct.,Rhodes,NSW,New South Wales,AU,Australia,2138
22209,AW00022209,Cedric,,Shen,M,M,1959-01-12,1 (11) 500 555-0124,3717 Via Cordona,Port Macquarie,NSW,New South Wales,AU,Australia,2444
22210,AW00022210,Martha,G,Yang,M,F,1959-04-07,1 (11) 500 555-0151,3463 Bel Air Dr.,North Sydney,NSW,New South Wales,AU,Australia,2055
22211,AW00022211,Richard,D,Gray,M,M,1974-02-24,500-555-0184,8978 Kingsford Dr.,Olympia,WA,Washington,US,United States,98501
22212,AW00022212,Kara,E,Xu,M,F,1959-03-07,1 (11) 500 555-0180,5744 Medina Dr.,Darlinghurst,NSW,New South Wales,AU,Australia,2010
22213,AW00022213,Jay,,Patel,S,M,1959-03-06,1 (11) 500 555-0150,861 Napa Ct.,Perth,SA,South Australia,AU,Australia,6006
22214,AW00022214,Sabrina,A,Ruiz,M,F,1959-01-05,1 (11) 500 555-0136,9066 Vancouver Way,Geelong,VIC,Victoria,AU,Australia,3220
22215,AW00022215,Samuel,R,Lal,M,M,1966-12-25,587-555-0173,488 Meadow Glen Way,Lincoln Acres,CA,California,US,United States,91950
22216,AW00022216,Marcus,C,Howard,S,M,1966-03-15,603-555-0128,6886 Berry Dr.,Spring Valley,CA,California,US,United States,91977
22217,AW00022217,Dylan,M,Powell,M,M,1957-12-18,540-555-0189,8236 Almond Avenue,Oak Bay,BC,British Columbia,CA,Canada,V8P
22218,AW00022218,Christian,M,Bryant,M,M,1957-02-24,448-555-0169,4199 Del Rey St,Bremerton,WA,Washington,US,United States,98312
22219,AW00022219,Juha-Pekka,,Posti,M,F,1957-02-01,130-555-0116,6131 Green Leaf Drive,Metchosin,BC,British Columbia,CA,Canada,V9
22220,AW00022220,Brandon,,Sharma,M,M,1957-01-02,457-555-0140,6781 M Ln.,Lebanon,OR,Oregon,US,United States,97355
22221,AW00022221,Benjamin,,Kumar,M,M,1957-10-18,581-555-0158,3494 Radar Blvd,Colma,CA,California,US,United States,94014
22222,AW00022222,Angel,E,Hill,M,M,1957-07-24,859-555-0153,9204 Lexington Road,Torrance,CA,California,US,United States,90505
22223,AW00022223,Gabrielle,,Parker,M,F,1957-04-11,213-555-0111,6857 Medina Drive,Mill Valley,CA,California,US,United States,94941
22224,AW00022224,Katherine,,Alexander,M,F,1957-03-03,638-555-0187,3675 Q St.,Chula Vista,CA,California,US,United States,91910
22225,AW00022225,Jessica,,Murphy,S,F,1957-03-03,813-555-0193,6883 Freda Drive,Issaquah,WA,Washington,US,United States,98027
22226,AW00022226,Morgan,A,Sanders,M,F,1956-10-24,593-555-0164,9590 Galloway Dr,Grossmont,CA,California,US,United States,91941
22227,AW00022227,Barbara,A,Cai,M,F,1956-05-21,332-555-0118,7521 Partridge Dr.,Burbank,CA,California,US,United States,91502
22228,AW00022228,Katelyn,,Gonzalez,M,F,1956-09-12,454-555-0116,9113 Flamingo Dr.,Everett,WA,Washington,US,United States,98201
22229,AW00022229,Wyatt,,Perry,M,M,1956-08-08,435-555-0159,2360 St. George Court,Burbank,CA,California,US,United States,91502
22230,AW00022230,Jordyn,L,Bennett,M,F,1956-09-22,627-555-0187,1702 Vista,N. Vancouver,BC,British Columbia,CA,Canada,V7L 4J4
22231,AW00022231,Grace,G,Brooks,M,F,1956-04-22,101-555-0143,3711 Amargosa Drive,Glendale,CA,California,US,United States,91203
22232,AW00022232,Paige,,Brooks,M,F,1972-08-18,876-555-0142,6052 Sandy Way,Haney,BC,British Columbia,CA,Canada,V2W 1W2
22233,AW00022233,Xavier,,Martin,M,M,1972-04-22,398-555-0127,4539 Leeds Ct,Haney,BC,British Columbia,CA,Canada,V2W 1W2
22234,AW00022234,Katherine,,Gonzalez,M,F,1972-02-08,474-555-0142,9424 Oakgrove,Shawnee,BC,British Columbia,CA,Canada,V8Z 4N5
22235,AW00022235,Sebastian,G,Peterson,M,M,1972-09-11,339-555-0112,5342 Pacheco St.,Coronado,CA,California,US,United States,92118
22236,AW00022236,Jose,D,Gonzalez,M,M,1970-03-05,655-555-0121,3648 Willow Drive,Newport Beach,CA,California,US,United States,92625
22237,AW00022237,Angel,C,Morris,M,M,1970-04-05,538-555-0136,16 Heron Ct.,Glendale,CA,California,US,United States,91203
22238,AW00022238,Alex,,Murphy,M,M,1970-11-18,413-555-0110,7114 Ceemar Court,Lebanon,OR,Oregon,US,United States,97355
22239,AW00022239,Jesse,,Cook,M,M,1970-01-05,213-555-0154,2928 Harmony Way,San Francisco,CA,California,US,United States,94109
22240,AW00022240,Miguel,,Powell,M,M,1970-09-21,512-555-0144,7269 Mesa Vista Dr.,Marysville,WA,Washington,US,United States,98270
22241,AW00022241,Alexandria,M,Washington,M,F,1970-07-02,617-555-0119,1779 Virginia Hills Dr,Redmond,WA,Washington,US,United States,98052
22242,AW00022242,Cameron,M,Walker,M,M,1970-12-27,964-555-0160,6557 Jalalon Place,Yakima,WA,Washington,US,United States,98901
22243,AW00022243,Emma,,Lewis,M,F,1970-03-14,138-555-0185,7900 Black Walnut Ct.,Marysville,WA,Washington,US,United States,98270
22244,AW00022244,Shelby,B,Howard,M,F,1969-05-18,608-555-0170,6495 Army Dr,Edmonds,WA,Washington,US,United States,98020
22245,AW00022245,Evan,,Lopez,S,M,1969-05-11,252-555-0182,4932 Reliz Valley Road,Lake Oswego,OR,Oregon,US,United States,97034
22246,AW00022246,Jacqueline,G,Cox,M,F,1969-03-13,511-555-0117,3275 Corrinne Court,Grossmont,CA,California,US,United States,91941
22247,AW00022247,Ryan,R,Williams,M,M,1969-10-07,543-555-0176,5075 William Reed Dr.,Royal Oak,BC,British Columbia,CA,Canada,V8X
22248,AW00022248,Gary,S,Ramos,M,M,1969-10-18,880-555-0119,1342 Isla Bonita,Beverly Hills,CA,California,US,United States,90210
22249,AW00022249,Kevin,,Chen,M,M,1971-08-08,431-555-0163,4620 Mountain Spring Road,Lemon Grove,CA,California,US,United States,91945
22250,AW00022250,Michael,K,Wilson,M,M,1971-07-23,387-555-0140,6843 San Simeon Dr.,Santa Cruz,CA,California,US,United States,95062
22251,AW00022251,Martha,E,She,M,F,1970-12-19,929-555-0195,6827 Glaze Dr.,Calgary,AB,Alberta,CA,Canada,T2P 2G8
22252,AW00022252,Makayla,,Brooks,S,F,1970-07-08,336-555-0117,6693 Ryan Rd,Oak Bay,BC,British Columbia,CA,Canada,V8P
22253,AW00022253,Stephanie,,Reed,M,F,1970-02-06,217-555-0124,6507 Mayda Way,Bremerton,WA,Washington,US,United States,98312
22254,AW00022254,Fernando,C,Scott,M,M,1970-11-24,966-555-0175,342 San Simeon,Marysville,WA,Washington,US,United States,98270
22255,AW00022255,Nicole,E,Rogers,M,F,1970-12-19,286-555-0142,6827 Glazier Dr.,Seattle,WA,Washington,US,United States,98104
22256,AW00022256,Edwin,,Lu,M,M,1970-06-07,309-555-0192,9788 Trinity Ave,Chula Vista,CA,California,US,United States,91910
22257,AW00022257,Carrie,,Romero,M,F,1970-02-06,170-555-0168,6507 Mayda Way,Concord,CA,California,US,United States,94519
22258,AW00022258,Jessica,H,Reed,M,F,1970-04-20,487-555-0136,7484 Lacanda Ct.,Glendale,CA,California,US,United States,91203
22259,AW00022259,Dalton,R,Mitchell,S,M,1967-11-02,433-555-0117,9461 Rose Ave,Lebanon,OR,Oregon,US,United States,97355
22260,AW00022260,Courtney,M,Allen,M,F,1967-08-15,413-555-0137,4689 Deerwood Court,Salem,OR,Oregon,US,United States,97301
22261,AW00022261,Isaac,J,Allen,S,M,1967-03-10,775-555-0154,4681 Holiday Hills,Berkeley,CA,California,US,United States,94704
22262,AW00022262,Marcus,,Collins,S,M,1967-06-05,995-555-0181,4546 Vista Valley Rd,Mill Valley,CA,California,US,United States,94941
22263,AW00022263,Patrick,B,Blue,M,M,1966-05-27,688-555-0112,8939 Monzeneda Way,Kirkland,WA,Washington,US,United States,98033
22264,AW00022264,Stephanie,,Coleman,S,F,1966-11-14,124-555-0115,7182 Olive Hill,Cliffside,BC,British Columbia,CA,Canada,V8Y 1L1
22265,AW00022265,Jeremiah,E,Sanchez,M,M,1966-11-14,426-555-0142,2407 Banyan Way,Shawnee,BC,British Columbia,CA,Canada,V8Z 4N5
22266,AW00022266,Rachel,,Sanders,M,F,1966-12-18,176-555-0170,7480 Linton Terr,Newport Beach,CA,California,US,United States,92625
22267,AW00022267,Brianna,J,Rodriguez,M,F,1966-02-15,116-555-0176,7342 Dew Drop Circle,Newton,BC,British Columbia,CA,Canada,V2L3W8
22268,AW00022268,Alexandra,P,Barnes,S,F,1969-09-22,574-555-0184,4618 Olive Hill,Newton,BC,British Columbia,CA,Canada,V2M1P1
22269,AW00022269,Caleb,,Yang,M,M,1969-02-17,109-555-0114,2756 Sinclair Avenue,Concord,CA,California,US,United States,94519
22270,AW00022270,Antonio,,Gonzales,M,M,1969-04-15,678-555-0115,2823 La Orinda Pl.,Glendale,CA,California,US,United States,91203
22271,AW00022271,Connor,L,Mitchell,M,M,1969-02-24,588-555-0131,3946 Quigley Street,Lincoln Acres,CA,California,US,United States,91950
22272,AW00022272,Isabella,,Kelly,M,F,1969-03-07,471-555-0148,1706 Valley Blvd.,Palo Alto,CA,California,US,United States,94303
22273,AW00022273,Patricia,M,Rodriguez,S,F,1965-09-08,152-555-0182,417 Silver Oak Pl,Chula Vista,CA,California,US,United States,91910
22274,AW00022274,Adam,,Chen,S,M,1965-09-18,624-555-0118,2489 Teakwood Drive,Tacoma,WA,Washington,US,United States,98403
22275,AW00022275,Ian,R,Bailey,S,M,1965-02-19,141-555-0190,7107 Kingsford Dr.,Lincoln Acres,CA,California,US,United States,91950
22276,AW00022276,Gabriella,M,Gray,S,F,1965-06-07,133-555-0116,218 Baxter Court,San Gabriel,CA,California,US,United States,91776
22277,AW00022277,Arianna,A,Torres,S,F,1965-07-25,714-555-0177,4046 Maywood Lane,Port Orchard,WA,Washington,US,United States,98366
22278,AW00022278,Mariah,,Gray,S,F,1965-12-26,203-555-0115,9829 Santa Ana Drive,N. Vancouver,BC,British Columbia,CA,Canada,V7L 4J4
22279,AW00022279,Riley,,Kelly,M,F,1965-11-09,346-555-0177,5832 Dellwood Court,Burlingame,CA,California,US,United States,94010
22280,AW00022280,Luis,A,Scott,M,M,1965-07-18,159-555-0196,5966 Shannon Lane,Daly City,CA,California,US,United States,94015
22281,AW00022281,Alexia,,Diaz,M,F,1965-09-11,359-555-0158,838 Monte Vista Road,Woodland Hills,CA,California,US,United States,91364
22282,AW00022282,Jonathan,,Hughes,S,M,1964-01-27,847-555-0120,6706 Ridgeview Dr,Lake Oswego,OR,Oregon,US,United States,97034
22283,AW00022283,Eduardo,F,Davis,S,M,1964-07-05,857-555-0182,4064 Regina Lane,Oregon City,OR,Oregon,US,United States,97045
22284,AW00022284,Kristy,,Sanz,S,F,1964-06-27,118-555-0169,590 Sudan Loop,Beverly Hills,CA,California,US,United States,90210
22285,AW00022285,Meredith,D,Moreno,M,F,1964-11-22,415-555-0131,6832 Le Jean Way,Cliffside,BC,British Columbia,CA,Canada,V8Y 1L1
22286,AW00022286,Gabriel,L,Hughes,M,M,1964-08-12,285-555-0183,6120 Vine Maple Street,San Gabriel,CA,California,US,United States,91776
22287,AW00022287,Megan,A,Griffin,S,F,1964-08-18,970-555-0118,207 Barquentine Court,Lincoln Acres,CA,California,US,United States,91950
22288,AW00022288,Isabel,M,Patterson,S,F,1964-11-26,706-555-0118,8748 Creekside Dr.,Beaverton,OR,Oregon,US,United States,97005
22289,AW00022289,Thomas,E,Long,M,M,1964-05-14,749-555-0158,6345 Fox Way,Bellflower,CA,California,US,United States,90706
22290,AW00022290,Jocelyn,R,Jenkins,M,F,1963-09-21,763-555-0121,7632 Willbrook Court,Seattle,WA,Washington,US,United States,98104
22291,AW00022291,Carlos,J,Morris,M,M,1963-02-26,931-555-0175,230 Lavere Way,Berkeley,CA,California,US,United States,94704
22292,AW00022292,Stacy,M,Gomez,M,F,1963-03-09,140-555-0110,3960 Thornhill Pl.,Burbank,CA,California,US,United States,91502
22293,AW00022293,Jasmine,S,Johnson,M,F,1963-06-20,836-555-0179,1395 Bonanza,Fremont,CA,California,US,United States,94536
22294,AW00022294,Rachel,,Brown,S,F,1968-10-10,148-555-0141,6054 Laguna Circle,Glendale,CA,California,US,United States,91203
22295,AW00022295,Jade,P,Morgan,S,F,1968-03-16,984-555-0190,6672 Mt. Dias Blvd.,Imperial Beach,CA,California,US,United States,91932
22296,AW00022296,Benjamin,M,Johnson,M,M,1968-03-23,913-555-0137,4137 Garcia Ranch Road,Lemon Grove,CA,California,US,United States,91945
22297,AW00022297,Jasmine,A,Garcia,S,F,1968-08-19,121-555-0131,7583 Green Hill Rd,Redwood City,CA,California,US,United States,94063
22298,AW00022298,Marcus,B,Williams,S,M,1968-04-20,781-555-0122,5050 Mt. Wilson Way,Spring Valley,CA,California,US,United States,91977
22299,AW00022299,Richard,M,Murphy,S,M,1963-12-27,258-555-0135,4528 Summit View Dr.,Oak Bay,BC,British Columbia,CA,Canada,V8P
22300,AW00022300,Kaitlyn,,Price,S,F,1963-03-18,926-555-0170,8991 Olivera,Redmond,WA,Washington,US,United States,98052
22301,AW00022301,Abigail,,Rodriguez,M,F,1963-09-13,771-555-0162,7633 Stonehedge Dr.,Lakewood,CA,California,US,United States,90712
22302,AW00022302,Clayton,J,Guo,M,M,1974-01-14,1 (11) 500 555-0158,3654 Alaska Dr.,Leeds,ENG,England,GB,United Kingdom,LE18
22303,AW00022303,Philip,L,Alonso,S,M,1972-02-21,1 (11) 500 555-0166,93, avenue des Champs-Elysées,Verrieres Le Buisson,91,Essonne,FR,France,91370
22304,AW00022304,Jaime,,Vazquez,S,F,1972-06-27,1 (11) 500 555-0163,2974 Yolanda Circle,London,ENG,England,GB,United Kingdom,W1X3SE
22305,AW00022305,Anne,H,Carlson,S,F,1972-11-21,1 (11) 500 555-0143,1097 Kulani Lane,London,ENG,England,GB,United Kingdom,SW19 3RU
22306,AW00022306,Ivan,T,Kapoor,S,M,1973-04-11,1 (11) 500 555-0134,17, avenue de l´Europe,Paris,75,Seine (Paris),FR,France,75007
22307,AW00022307,Sarah,L,Ross,M,F,1973-03-16,1 (11) 500 555-0124,Brunnenstr 123,Hof,BY,Bayern,DE,Germany,95010
22308,AW00022308,Cassandra,,Lopez,M,F,1973-08-22,1 (11) 500 555-0173,6897 Pome Court,Esher-Molesey,ENG,England,GB,United Kingdom,EM15
22309,AW00022309,Leah,L,Zhou,M,F,1973-07-02,1 (11) 500 555-0172,2577 Dover Way,London,ENG,England,GB,United Kingdom,EC1R 0DU
22310,AW00022310,Christina,,Sanders,S,F,1972-03-13,1 (11) 500 555-0117,Zeiter Weg 7765,Neunkirchen,SL,Saarland,DE,Germany,66578
22311,AW00022311,Bruce,,Sara,S,M,1972-07-04,1 (11) 500 555-0144,5237 Babel Lane,York,ENG,England,GB,United Kingdom,Y024 1GF
22312,AW00022312,Kristi,D,Mehta,M,F,1972-08-09,1 (11) 500 555-0197,281, rue de Varenne,Orleans,45,Loiret,FR,France,45000
22313,AW00022313,Jarrod,H,Martinez,S,M,1972-06-06,1 (11) 500 555-0122,6104 North Civic Drive,Warrington,ENG,England,GB,United Kingdom,WA1
22314,AW00022314,Brandy,,Patel,M,F,1971-11-15,1 (11) 500 555-0188,701, boulevard du Montparnasse,Orly,94,Val de Marne,FR,France,94310
22315,AW00022315,Darren,K,Raman,S,M,1971-02-28,1 (11) 500 555-0126,5069 Kipling Court,York,ENG,England,GB,United Kingdom,Y03 4TN
22316,AW00022316,Deanna,S,Sara,M,F,1971-03-21,1 (11) 500 555-0118,68, avenue de l´ Union Centrale,Paris,75,Seine (Paris),FR,France,75016
22317,AW00022317,Karla,,Nath,S,F,1971-05-09,1 (11) 500 555-0141,Räuscherweg 664,Solingen,NW,Nordrhein-Westfalen,DE,Germany,42651
22318,AW00022318,Ramon,D,Xu,S,M,1971-03-08,1 (11) 500 555-0193,Am Kreuz 4055,Bonn,HH,Hamburg,DE,Germany,53131
22319,AW00022319,Jorge,M,Zhou,S,M,1971-11-07,1 (11) 500 555-0198,9, rue de la Comédie,Paris,75,Seine (Paris),FR,France,75010
22320,AW00022320,Danny,L,Gill,M,M,1971-10-28,1 (11) 500 555-0174,7172 Parkway Drive,Berkshire,ENG,England,GB,United Kingdom,RG11 5TP
